title,image,published,description,category,author,image_relation,fake_news_label
Precision Bio gains on early Phase 1 data for Hep B candidate,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1040300740/image_1040300740.jpg?io=getty-c-w750,2025-02-19 12:53:44 +0000,Precision BioSciences (NASDAQ:DTIL) added ~6% in the premarket on Wednesday after the gene therapy developer announced initial safety and efficacy data from an early-stage trial for its Hepatitis B ca...,"['business', 'finance']",SeekingAlpha.com,Unknown,Unknown
New paper-based device boosts HIV test accuracy from dried blood samples,https://scx2.b-cdn.net/gfx/news/hires/2025/new-paper-based-device-1.jpg,2025-02-19 12:51:04 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Sample spot cards....","['medical', 'science']",Joseph Caputo,Unknown,Unknown
Visualization technique depicts brain-wide activity change as geometric patterns,https://scx2.b-cdn.net/gfx/news/hires/2025/visualization-techniqu.jpg,2025-02-19 12:49:03 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Quantitative evalu...","['medical', 'science']",University Of Tsukuba,Yes,Real
Reducing DNA repair protein levels to target root cause of Huntington's disease,https://scx2.b-cdn.net/gfx/news/hires/2025/reducing-dna-repair-pr.jpg,2025-02-19 12:43:04 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Immunofluorescent ...","['medical', 'science']",University College London,Unknown,Unknown
Make America Healthy Again agenda at risk with reduction in force across federal health agencies,https://scx2.b-cdn.net/gfx/news/hires/2023/health-care-worker.jpg,2025-02-19 12:41:22 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Unsplash/C...","['medical', 'science']",Society For Healthcare Epidemiology Of America,Unknown,Unknown
"Drug can stave off organ damage from lupus, research reveals",https://scx2.b-cdn.net/gfx/news/2025/drug-can-stave-off-org.jpg,2025-02-19 12:40:33 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Lupus can do irrev...","['medical', 'science']",Dennis Thompson,Unknown,Unknown
"Arthritis sufferers don't get the mental health support they need, study says",https://scx2.b-cdn.net/gfx/news/2025/arthritis-sufferers-do.jpg,2025-02-19 12:40:20 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

People with inflam...","['medical', 'science']",Dennis Thompson,Unknown,Unknown
Is Elon's Grok 3 the New AI King? A Deep Dive into xAI's Latest Contender | Smartest AI on earth?,,2025-02-19 12:26:48 +0000,"By- Mehul Pratap Singh, AI & Tech Analyst
Elon Musk's xAI has unveiled Grok 3, its most advanced AI model to date, igniting discussions about its potential to surpass industry leaders like OpenAI's GPT-4 and Google's Gemini. With assertions of superior reasoning, coding capabilities, and benchmark a...",['programming'],Mehul Pratap Singh,Unknown,Unknown
The Future of Work: How AI is Redefining Job Roles and Skill Sets,,2025-02-19 12:26:08 +0000,"The artificial intelligence (AI) wave is sweeping across sectors worldwide, changing job descriptions and required skill sets for the future workforce. With AI-powered automation, machine learning, and robotics marching ahead, professionals must pivot to remain relevant in the job market. This shift...",['programming'],Aditya Tripathi,Unknown,Unknown
Miami Digital Real Estate Summit 2025: A Groundbreaking Look into the Future of Smart Cities and Real Estate Innovation,/next-assets/images/schema-image-default.png,2025-02-19 12:10:22 +0000,"Miami, FL, Feb. 19, 2025 (GLOBE NEWSWIRE) -- - The Miami Digital Real Estate Summit, hosted by Magma at the Phillip &amp; Patricia Frost Museum of Science on February 11, 2025, brought together industry pioneers,",['finance'],Globe Newswire,Unknown,Unknown
"Many adults stop GLP-1 therapy within a year with low restart rates, analysis finds",https://scx2.b-cdn.net/gfx/news/hires/2022/weight-1.jpg,2025-02-19 12:10:01 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Unsplash/C...","['medical', 'science']",Justin Jackson,Yes,Real
How a curious polymer could prevent blood clotting in medical implants,https://scx2.b-cdn.net/gfx/news/hires/2025/how-a-curious-polymer.jpg,2025-02-19 12:01:04 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

A spiral painted i...","['medical', 'science']",University Of Sydney,Yes,Real
Why Global Blue Group Shares Are Trading Higher By Around 18%; Here Are 20 Stocks Moving Premarket,,2025-02-19 12:00:50 +0000,"Shares of Global Blue Group Holding AG (NYSE:GB) rose sharply during Wednesday's pre-market trading session after the company announced it will be acquired by Shift4 for $7.50 per share.
Global Blue Group shares jumped 18.3% to $7.37 in the pre-market trading session.
Here are some other stocks movi...",['finance'],Avi Kapoor,Unknown,Unknown
"We are no longer living longer, study shows",https://scx2.b-cdn.net/gfx/news/hires/2016/57f6ba8e69232.jpg,2025-02-19 11:57:06 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: CC0 Public...","['medical', 'science']",University Of East Anglia,Yes,Real
"Daily drug can mimic health benefits of high-altitude, low-oxygen living for mitochondrial disease",https://scx2.b-cdn.net/gfx/news/hires/2025/daily-drug-can-mimic-h.jpg,2025-02-19 11:35:05 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

The scientists sho...","['medical', 'science']",Sarah C.P. Williams,Yes,Real
UR Medicine's Fitness Science offers free sports bra fittings,https://s7d2.scene7.com/is/image/TWCNews/sportsbra,2025-02-19 11:30:00 +0000,Medical research shows eight out 10 women are wearing the wrong-sized sports bra.,"['regional', 'rochester', 'new-york']",Wendy Mills,Yes,Real
Study examines pros and cons of aggressive blood pressure lowering in older adults,https://scx2.b-cdn.net/gfx/news/hires/2023/blood-pressure-2.jpg,2025-02-19 11:16:03 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Unsplash/C...","['medical', 'science']",medicalxpress,Yes,Real
Would the prohibition of menthol cigarettes cause more harm than good?,https://scx2.b-cdn.net/gfx/news/hires/2022/quit-smoking.jpg,2025-02-19 11:12:03 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Pixabay/CC...","['medical', 'science']",medicalxpress,Yes,Real
Research indicates that neuroestrogens help suppress appetite,https://scx2.b-cdn.net/gfx/news/hires/2022/eating.jpg,2025-02-19 11:09:03 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Unsplash/C...","['medical', 'science']",medicalxpress,Yes,Real
"Newborns experiencing neonatal seizures face an elevated risk of developing epilepsy, study shows",https://scx2.b-cdn.net/gfx/news/hires/2023/newborn-1.jpg,2025-02-19 11:08:03 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Unsplash/C...","['medical', 'science']",medicalxpress,Yes,Real
Trump says there are 'two sexes.' Experts and science say it's not binary.,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/7NWVPHUGOBSEXLVW4JXWGTNKGQ.jpg&w=1440,2025-02-19 11:00:35 +0000,"On the first day of his second administration, President Donald Trump signed an executive order declaring that the United States recognizes “two sexes, male and female” — but according to experts and ...",['politics'],Kelsey Ables,Unknown,Unknown
Department of Education contract cuts spur 'chaos and confusion',,2025-02-19 11:00:00 +0000,"More than a billion dollars of government contracts at the Department of Education has been cut, a move the Trump administration argues gets rid of ""woke"" wasteful spending as others sound the alarm on educational research and learning outcomes for students.  
Most of the cuts happened to the Instit...",['general'],Lexi Lonas Cochran,No,Real
Why retractions data could be a powerful tool for cleaning up science,https://media.nature.com/lw1200/magazine-assets/d41586-025-00509-1/d41586-025-00509-1_50649122.jpg,2025-02-19 10:58:44 +0000,"The number of retracted papers has been rising over the past few years.Credit: Priscila Zambotto/Getty

Many universities and research institutions around the world prize high productivity. They encou...",['academia'],nature,Yes,Real
Rangers to euthanise 90 dolphins stranded on remote Australian beach,https://scx2.b-cdn.net/gfx/news/2025/dolphins-stranded-on-a.jpg,2025-02-19 09:30:02 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Dolphins stranded ...",['science'],phys,Yes,Real
Indonesia’s Prabowo Replaces Aide in First Cabinet Reshuffle,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iHr_947aSqWg/v1/1200x800.jpg,2025-02-19 08:46:03 +0000,"Indonesian President Prabowo Subianto named Brian Yuliarto as the new higher education, science and technology minister in his first cabinet reshuffle after taking office last year.",['general'],,Yes,Real
New in Peru: 27 species previously undiscovered by science,https://media.npr.org/assets/img/2025/02/18/2.19.25-ep_wide-b7fac88b453291aebdedf7d9b7c6613ceba2e72a.jpg?s=1400&c=100&f=jpeg,2025-02-19 08:00:59 +0000,"What happens when a team of scientists and local Awajún guides go on a 38-day trip into the Alto Mayo region of Peru? Over 2000 species are identified, of course! Tucked in this lush landscape where the Amazon basin meets the Andes mountains, were 27 species of animals previously unknown to science....",['science'],Regina G. Barber,Unknown,Unknown
Sea turtles return to the Atlantic Ocean off Florida after being stunned by the cold,https://scx2.b-cdn.net/gfx/news/hires/2025/sea-turtles-return-to.jpg,2025-02-19 06:55:23 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

A green sea turtle...",['science'],phys,Yes,Real
City killer' asteroid now has 3.1% chance of hitting Earth: NASA,https://scx2.b-cdn.net/gfx/news/2025/this-handout-picture-p-1.jpg,2025-02-19 06:53:27 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

This handout pictu...",['science'],Issam Ahmed With Daniel Lawler In Paris,Yes,Real
Warren County students receive academic honors at Mercy College,,2025-02-19 05:09:00 +0000,The following Warren County students have received academic honors for the fall 2024 quarter and semester terms at Mercy College of Health Sciences …,"['regional', 'des-moines', 'iowa']",www.indianola-ia.com,No,Real
2 from Warren County among Mercy College fall graduates,,2025-02-19 05:05:00 +0000,The following students from Warren County graduated this fall from Mercy College of Health Sciences in Des Moines.,"['regional', 'des-moines', 'iowa']",www.indianola-ia.com,No,Real
MatterChat: A Multi-Modal LLM for Material Science,,2025-02-19 05:00:00 +0000,,"['academic', 'CS']",rss-help,Unknown,Unknown
Causal Interpretations in Observational Studies: The Role of Sociocultural Backgrounds and Team Dynamics,,2025-02-19 05:00:00 +0000,"arXiv:2502.12159v1 Announce Type: cross 
Abstract: The prevalence of drawing causal conclusions from observational studies has raised concerns about potential exaggeration in science communication. While some believe causal language should only apply to randomized controlled trials, others argue tha...","['academic', 'CS']",rss-help,No,Real
Benchmarking Hebbian learning rules for associative memory,,2025-02-19 05:00:00 +0000,"arXiv:2401.00335v2 Announce Type: replace 
Abstract: Associative memory or content addressable memory is an important component function in computer science and information processing and is a key concept in cognitive and computational brain science. Many different neural network architectures and l...","['academic', 'CS']",rss-help,No,Real
Simpson's Paradox with Any Given Number of Factors,,2025-02-19 05:00:00 +0000,"arXiv:2502.12864v1 Announce Type: new 
Abstract: Simpson's Paradox is a well-known phenomenon in statistical science, where the relationship between the response variable $X$ and a certain explanatory factor of interest $A$ reverses when an additional factor $B_1$ is considered. This paper explores ...","['academic', 'MATH']",rss-help,No,Real
The GFB Tree and Tree Imbalance Indices,,2025-02-19 05:00:00 +0000,"arXiv:2502.12854v1 Announce Type: cross 
Abstract: Tree balance plays an important role in various research areas in phylogenetics and computer science. Typically, it is measured with the help of a balance index or imbalance index. There are more than 25 such indices available, recently surveyed in ...","['academic', 'MATH']",rss-help,No,Real
tn4ml: Tensor Network Training and Customization for Machine Learning,https://static.arxiv.org/icons/twitter/arxiv-logo-twitter-square.png,2025-02-19 05:00:00 +0000,"Tensor Networks have emerged as a prominent alternative to neural networks for addressing Machine Learning challenges in foundational sciences, paving the way for their applications to real-life problems. This paper introduces tn4ml, a novel library designed to seamlessly integrate Tensor Networks i...","['academic', 'CS']","Pierini, Maurizio",Unknown,Unknown
NaturalReasoning: Reasoning in the Wild with 2.8M Challenging Questions,https://static.arxiv.org/icons/twitter/arxiv-logo-twitter-square.png,2025-02-19 05:00:00 +0000,"Scaling reasoning capabilities beyond traditional domains such as math and coding is hindered by the lack of diverse and high-quality questions. To overcome this limitation, we introduce a scalable approach for generating diverse and challenging reasoning questions, accompanied by reference answers....","['academic', 'CS']","Li, Xian",No,Real
Eigenvalues in microeconomics,https://static.arxiv.org/icons/twitter/arxiv-logo-twitter-square.png,2025-02-19 05:00:00 +0000,"Square matrices often arise in microeconomics, particularly in network models addressing applications from opinion dynamics to platform regulation. Spectral theory provides powerful tools for analyzing their properties. We present an accessible overview of several fundamental applications of spectra...","['academic', 'CS']","Golub, Benjamin",Unknown,Unknown
Brazil's former President Bolsonaro charged with attempting coup,,2025-02-19 03:44:51 +0000,"RIO DE JANEIRO — Brazil's prosecutor-general on Tuesday formally charged former President Jair Bolsonaro with attempting a coup to stay in office after his 2022 election defeat, in a plot that included a plan to poison his successor and current President Luiz Inácio Lula da Silva and kill a Supreme ...",['world'],Associated Press,Unknown,Unknown
Burcon NutraScience targets cash flow positive in 2026 with new production facility (OTCMKTS:BRCNF),https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,2025-02-19 03:36:42 +0000,The earnings call insights are compilations of earnings call transcripts and other content available on the Seeking Alpha website. The insights are generated by an AI tool and have not been curated or...,"['business', 'finance', 'general']",SA Transcript Insights Editor,Unknown,Unknown
Burcon NutraScience Corporation (BRCNF) Q3 2025 Earnings Call Transcript,,2025-02-19 03:36:04 +0000,,"['business', 'finance']",SeekingAlpha.com,Unknown,Unknown
Agentic Reasoning: How AI Models Use Tools to Solve Complex Problems,,2025-02-19 01:31:21 +0000,"Beyond Memory: Deep Research with Tool-Assisted Reasoning
Full Article

Beyond Memory: Deep Research with Tool-Assisted Reasoning

Source : https://arxiv.org/abs/2502.04644
TL;DR
• Agentic Reasoning is a new framework that helps large AI models think more clearly by using extra ""helper"" tools.
• Ins...",['programming'],Aniket Hingane,Unknown,Unknown
National Science Foundation fires roughly 10% of its workforce,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/2121x1193+0+110/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Ff5%2Fbc%2F004d85bd425889c6a1902f4fd854%2Fgettyimages-2169813657.jpg,2025-02-19 00:11:13 +0000,"NSF fired 168 employees, leaving the agency less equipped to fund a wide range of scientific research.",['entertaiment'],Jonathan Lambert,Unknown,Unknown
Experiments show wild fish can recognize individual divers,https://scx2.b-cdn.net/gfx/news/hires/2025/wild-fish-can-recogniz.jpg,2025-02-19 00:10:02 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Study author, Maël...",['science'],Max Planck Society,Unknown,Unknown
Research reveals smaller glacial lakes more prone to flooding,https://scx2.b-cdn.net/gfx/news/2025/melting-glaciers-study.jpg,2025-02-19 00:00:01 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Dr. Georg Veh in f...",['science'],Stefanie Mikulla,Unknown,Unknown
"FFA Field Day draws students statewide for ag, science activities",,2025-02-19 00:00:00 +0000,Hundreds of California high school students visited Allan Hancock College's Santa Maria campus on Saturday to participate in the Future Farmers of America (FFA) annual Field Day competition.,"['regional', 'santa-maria', 'california']",Contributed Report,No,Real
National Science Foundation cuts 10 percent of staff,https://thehill.com/wp-content/uploads/sites/2/2023/08/64eacd1fcd2418.64254822-e1695912324973.jpeg?strip=1&w=640,2025-02-18 23:58:05 +0000,"Nearly 170 employees at the National Science Foundation (NSF) who were still on probation were fired by the Trump administration on Tuesday, union officials told The Hill. The cuts at the agency re…",['technology'],Rebecca Beitsch,Yes,Real
New therapy reduces reoffending in male offenders with antisocial personality disorder,https://scx2.b-cdn.net/gfx/news/hires/2024/therapy.jpg,2025-02-18 23:30:02 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Alex Green...","['medical', 'science']",University College London,Yes,Real
"Clearing Up DOGE Misinformation, Schools Face Federal Funding Cuts Over DEI Programs, Scott Keatley's Insights on America's Food Crisis, & the Boston vs. ICE Showdown",,2025-02-18 23:00:00 +0000,"Hey, Bill O'Reilly here. Welcome to the No Spin News for Tuesday, February 18th, 2025. Stand up for your country. You know, we live in an age of deceit. Ten Commandments? Gone. Okay. Right and wrong? You think they teach right and wrong in school? Not in America. Nope. And this has led to many unint...",['politics'],Bill O'Reilly,No,Real
US science is feeling the Trump chill,,2025-02-18 22:59:00 +0000,,"['politics', 'regional']",Arianna Skibell,Unknown,Unknown
Exoplanet Winds Expose a World Out of Science Fiction,https://images.ctfassets.net/cnu0m8re1exe/5p4gfRShWZw2JJGll6JpGs/a060f73d123a672198d3144629ab4bf4/Atmosphere-Layers-Exoplanet.jpg,2025-02-18 22:45:00 +0000,"Learn more about the atmosphere of WASP-121b, or Tylos, whose winds are layered like no other planet’s.","['science', 'opinion']",Sam Walters,Yes,Real
"Synaptic device array integrates sensing, memory, and processing for artificial vision",https://scx2.b-cdn.net/gfx/news/2025/mos2-based-optoelectro.jpg,2025-02-18 22:24:03 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Human visual syste...",['science'],Aerospace Information Research Institute,Yes,Real
Minnesota Lawsuit Against Big Oil Moves Closer to Trial,,2025-02-18 22:21:52 +0000,"In another win for communities fighting for climate accountability, a Minnesota judge last week ruled that the state's lawsuit aiming to hold ExxonMobil, the American Petroleum Institute, and Koch Industries accountable for their decades of climate lies can continue toward trial, despite defendants'...",['politics'],Newswire Editor,No,Real
Treating liver fibrosis and metabolic dysfunction-associated steatohepatitis: Research identifies novel mechanism,https://scx2.b-cdn.net/gfx/news/hires/2025/fgf21-activates-ppp6c.jpg,2025-02-18 22:17:02 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

The proposed model...","['medical', 'science']",Liu Jia,Yes,Real
2 King’s College health science leaders honored by National Academies of Practice | Go Lackawanna,https://www.golackawanna.com/wp-content/uploads/2025/02/131302748_web1_obrien-dessoye.jpg,2025-02-18 22:17:00 +0000,"WILKES-BARRE — King’s College on Tuesday announced that Dr. Jennifer Dessoye, chair of occupational therapy, and Dr. Christopher O’Brien, dean of health sciences, have received honors from the…","['regional', 'scranton', 'pennsylvania']",Bill O'Boyle,Yes,Real
"From 2019 to 2020, ophthalmic procedures in seniors decreased by 17.9%",https://scx2.b-cdn.net/gfx/news/2025/2019-to-2020-saw-179-p.jpg,2025-02-18 22:16:02 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

There was a notabl...","['medical', 'science']",Elana Gotkine,Yes,Real
National Science Foundation fires 168 probationary employees on Trump administration's orders,https://assets3.cbsnewsstatic.com/hub/i/r/2023/12/14/06b83fcb-7c2e-415c-b21d-62e4589b7c21/thumbnail/1200x630/d21271ca387e0ea2ef6694de6b3276ac/gettyimages-482187443.jpg?v=db3d87ba7bf4d4ff13b65eabcf0d9bea,2025-02-18 22:15:30 +0000,The federal agency that funds science research says the staff reduction came in response to a White House directive.,"['finance', 'business']",cbsnews,Yes,Real
Guidance provided for primary care providers to identify biliary atresia in newborns by 2 to 4 weeks,https://scx2.b-cdn.net/gfx/news/2025/guidance-provided-for.jpg,2025-02-18 22:15:02 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

In a clinical repo...","['medical', 'science']",Elana Gotkine,Yes,Real
NIH research funding drops $1B under Trump administration,https://scx2.b-cdn.net/gfx/news/2025/nih-research-funding-d.jpg,2025-02-18 22:14:04 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Federal funding fo...","['medical', 'science']",India Edwards,Yes,Real
"Guidelines needed for interpreting continuous glucose monitoring reports in those without diabetes, say researchers",https://scx2.b-cdn.net/gfx/news/hires/2021/glucose-monitor.jpg,2025-02-18 22:13:03 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Pixabay/CC...","['medical', 'science']",Boston University School Of Medicine,Yes,Real
Young adults may be more vulnerable to nicotine addiction than the middle-aged,https://scx2.b-cdn.net/gfx/news/hires/2019/nicotine.jpg,2025-02-18 22:12:04 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: CC0 Public...","['medical', 'science']",Aaron Wagner,Unknown,Unknown
"Medicaid telehealth reimbursement policies are exacerbating workforce shortages in safety net clinics, study finds",https://scx2.b-cdn.net/gfx/news/hires/2025/medicaid.jpg,2025-02-18 22:11:03 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Unsplash/C...","['medical', 'science']",Columbia University'S Mailman School Of Public Health,Yes,Real
Enhancing radiation resistance of silicon carbide power semiconductors for space applications,https://scx2.b-cdn.net/gfx/news/hires/2025/advanced-power-semicon.jpg,2025-02-18 22:10:07 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Dr. Jae Hwa Seo of...",['science'],National Research Council Of Science,Unknown,Unknown
Powering the future—ultrathin films enhance electrical conductivity in flexible electronics,https://scx2.b-cdn.net/gfx/news/2025/powering-the-futureult.jpg,2025-02-18 22:08:05 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Raman spectra of V...",['science'],Osaka University,Unknown,Unknown
Neural network model can improve understanding of human attention,https://scx2.b-cdn.net/gfx/news/2025/new-model-can-improve.jpg,2025-02-18 22:05:03 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Researchers at Was...","['medical', 'science']",Leah Shaffer,Unknown,Unknown
"Government Agencies, Universities, Nonprofits Pause Critical Work Over Trump Administration Executive Orders",https://static.scientificamerican.com/dam/m/2bf9b748560f46a1/original/Protesters-at-Stop-the-Coup-Rally-on-Presidents-Day-in-New-York-City.jpg?m=1739915057.288&w=1200,2025-02-18 22:00:00 +0000,America's status as a global science leader is in doubt as the administration freezes funding and targets research that references climate or diversity,['science'],"Chelsea Harvey, E&E News",No,Real
Executive order blocks federal funds for schools that require COVID vaccines,https://scx2.b-cdn.net/gfx/news/2025/trump-blocks-federal-f.jpg,2025-02-18 21:59:03 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

President Donald T...","['medical', 'science']",India Edwards,Yes,Real
FDA approves more broadly protective meningococcal vaccine,https://scx2.b-cdn.net/gfx/news/2025/fda-approves-more-broa.jpg,2025-02-18 21:57:02 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

The U.S. Food and ...","['medical', 'science']",Stephanie Brown,Yes,Real
Unlocking the secrets of fusion's core with AI-enhanced simulations,,2025-02-18 21:56:03 +0000,"Creating and sustaining fusion reactions—essentially recreating star-like conditions on Earth—is extremely difficult, and Nathan Howard, Ph.D., a principal research scientist at the MIT Plasma Science and Fusion Center (PSFC), thinks it's one of the most fascinating scientific challenges of our time...",['science'],phys,Unknown,Unknown
National Science Foundation Fires 168 Workers on Trump's Order,https://static01.nyt.com/images/2025/02/18/multimedia/18dc-federal-workers-photo-ftmw/18dc-federal-workers-photo-ftmw-facebookJumbo.jpg,2025-02-18 21:55:27 +0000,"More than 2,000 workers at the Interior Department were fired in recent days, according to counts from workers groups and those familiar with the cuts, as probationary workers were targeted across the government.","['regional', 'usa']",Chris Cameron,No,Real
Researchers develop first room temperature holmium-doped yttrium lithium fluoride thin disk laser,,2025-02-18 21:50:03 +0000,"In a study published in Optics Express, a research group led by Prof. Fu Yuxi from Xi'an Institute of Optics and Precision Mechanics (XIOPM) of the Chinese Academy of Sciences has developed the first room temperature holmium-doped yttrium lithium fluoride (Ho:YLF) composite thin disk laser, which ca...",['science'],phys,Unknown,Unknown
Aptose Biosciences approves 1-for-30 reverse share split (NASDAQ:APTO),https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,2025-02-18 21:46:35 +0000,"Aptose Biosciences (APTO) announces a reverse share split of 1-for-30 to meet Nasdaq&#39;s bid price requirement, reducing shares to ~2.14M.","['business', 'finance']",Khushi Singh,Unknown,Unknown
Cidara Therapeutics Announces Appointment of Frank Karbe as Chief Financial Officer,,2025-02-18 21:15:00 +0000,"SAN DIEGO, Feb. 18, 2025 (GLOBE NEWSWIRE) -- Cidara Therapeutics, Inc. (NASDAQ:CDTX), a biotechnology company using its proprietary Cloudbreak® platform to develop drug-Fc conjugate (DFC) immunotherapies designed to save lives and improve the standard of care for patients facing serious diseases, to...",['finance'],Globe Newswire,No,Real
Arcus Biosciences Shares Are Down Today: What's Going On?,https://cdn.benzinga.com/files/images/story/2025/02/18/biotech-shutter.jpeg?width=1200&height=800&fit=crop,2025-02-18 21:14:51 +0000,Arcus Biosciences Inc. (NYSE: RCUS) shares are trading lower Tuesday after the company announced a $150 million common stock offering.,['finance'],Vaishali Prayag,Unknown,Unknown
"Kezar Life Sciences to Present at Virtual KOL Event Hosted by William Blair on Zetomipzomib Clinical Development in Autoimmune Hepatitis and Provide a Safety Update from the PALIZADE Trial for Lupus Nephritis on February 27, 2025",https://www.benzinga.com/next-assets/images/schema-image-default.png,2025-02-18 21:01:00 +0000,"Kezar Life Sciences, Inc. KZR, a clinical-stage biotechnology company developing novel small molecule therapeutics to treat unmet needs in immune-mediated diseases, today announced that it will presen...",['finance'],Business Wire,Unknown,Unknown
Eric Schmidt's $10 Million Bet on A.I. Safety,,2025-02-18 20:45:01 +0000,"Investing in the future of A.I. is nothing new for Eric Schmidt, who has spent the past few years backing dozens of startups like Stability AI, Inflection AI and Mistral AI. But through a new $10 million venture aiming to bolster research on safety challenges surrounding the new technology, the form...",['politics'],Alexandra Tremayne-Pengelly,Unknown,Unknown
Arcus stock falls as Gilead opts out cancer drug (RCUS:NYSE),https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1368454871/image_1368454871.jpg?io=getty-c-w750,2025-02-18 20:15:03 +0000,Arcus Biosciences (RCUS) stock falls as Gilead (GILD) decides not to buy rights to its anticancer drug casdatifan. Read more here.,"['business', 'finance']",Dulan Lokuwithana,Unknown,Unknown
Machine learning sheds light on how the human brain perceives feeling,,2025-02-18 20:02:03 +0000,"How the brain feels about the world around it is the subject of a new paper published in Proceedings of the National Academy of Sciences, co-authored by Edward A. Vessel, the Eugene Surowitz Assistant Professor of Computational Cognitive Neuroscience of the City University of New York Colin Powell S...","['medical', 'science']",medicalxpress,Unknown,Unknown
Welcome to Technology Features,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41565-025-01883-7/MediaObjects/41565_2025_1883_Figa_HTML.png,2025-02-18 19:43:52 +0000,"As a journal with ‘technology’ in the title, we are interested in following the journey of technologies that come out of academic research, or at least the most promising ones. In the applied sciences...",['academia'],nature,Unknown,Unknown
